Index,Model,Region,Scenario,Season,Sigma,Value,Year
GD4,1,7,rcp85,JJA,2,189.580764771,2083
GD4,1,7,rcp85,JJA,2,218.041702271,2084
GD4,1,7,rcp85,JJA,2,219.846389771,2085
GD4,1,7,rcp85,JJA,2,176.651077271,2086
GD4,1,7,rcp85,JJA,2,246.969436646,2087
GD4,1,7,rcp85,JJA,2,195.502639771,2088
GD4,1,7,rcp85,JJA,2,201.487014771,2089
GD4,1,7,rcp85,JJA,2,293.608108521,2090
GD4,1,7,rcp85,JJA,2,241.612014771,2091
GD4,1,7,rcp85,JJA,2,251.049514771,2092
GD4,1,7,rcp85,JJA,2,228.149124146,2093
GD4,1,7,rcp85,JJA,2,176.162796021,2094
GD4,1,7,rcp85,JJA,2,343.369827271,2095
GD4,1,7,rcp85,JJA,2,322.787796021,2096
GD4,1,7,rcp85,JJA,2,296.860061646,2097
GD4,1,7,rcp85,JJA,2,347.627639771,2098
GD4,1,7,rcp85,JJA,2,267.117874146,2099
GD4,1,7,rcp85,JJA,2,342.508499146,2100
GD4,OBS Safran,13,rcp85,JJA,1,105.057662964,1976
GD4,OBS Safran,13,rcp85,JJA,1,43.7139129639,1983
GD4,OBS Safran,13,rcp85,JJA,1,21.2900848389,1995
GD4,OBS Safran,13,rcp85,JJA,1,126.838912964,2003
GD4,OBS Safran,13,rcp85,JJA,1,23.6553192139,2006
GD4,OBS Safran,13,rcp85,JJA,2,5.67001342773,1976
GD4,OBS Safran,13,rcp85,JJA,2,27.4512634277,2003
GD4,1,13,rcp85,JJA,1,20.4150848389,1986
GD4,1,13,rcp85,JJA,1,46.3994598389,1987
GD4,1,13,rcp85,JJA,1,98.9951629639,1991
GD4,1,13,rcp85,JJA,1,34.4541473389,2004
GD4,1,13,rcp85,JJA,1,64.4482879639,2005
GD4,1,13,rcp85,JJA,1,30.1279754639,2009
GD4,1,13,rcp85,JJA,1,78.7393035889,2012
GD4,1,13,rcp85,JJA,1,16.3018035889,2015
GD4,1,13,rcp85,JJA,1,23.7158660889,2016
GD4,1,13,rcp85,JJA,1,16.1006317139,2019
GD4,1,13,rcp85,JJA,1,11.4990692139,2029
GD4,1,13,rcp85,JJA,1,82.6826629639,2031
GD4,1,13,rcp85,JJA,1,32.3154754639,2032
GD4,1,13,rcp85,JJA,1,30.6865692139,2034
GD4,1,13,rcp85,JJA,1,36.1943817139,2039
GD4,1,13,rcp85,JJA,1,239.420944214,2040
GD4,1,13,rcp85,JJA,1,56.0576629639,2043
GD4,1,13,rcp85,JJA,1,26.1475067139,2047
GD4,1,13,rcp85,JJA,1,107.710006714,2049
GD4,1,13,rcp85,JJA,1,237.417037964,2053
GD4,1,13,rcp85,JJA,1,144.229537964,2054
GD4,1,13,rcp85,JJA,1,196.329147339,2055
GD4,1,13,rcp85,JJA,1,28.6318817139,2057
GD4,1,13,rcp85,JJA,1,59.6436004639,2058
GD4,1,13,rcp85,JJA,1,7.19047546387,2059
GD4,1,13,rcp85,JJA,1,280.987350464,2060
GD4,1,13,rcp85,JJA,1,171.034225464,2061
GD4,1,13,rcp85,JJA,1,166.120162964,2063
GD4,1,13,rcp85,JJA,1,198.297897339,2064
GD4,1,13,rcp85,JJA,1,24.4990692139,2066
GD4,1,13,rcp85,JJA,1,23.4307098389,2067
GD4,1,13,rcp85,JJA,1,61.9443817139,2068
GD4,1,13,rcp85,JJA,1,180.551803589,2069
GD4,1,13,rcp85,JJA,1,179.733444214,2070
GD4,1,13,rcp85,JJA,1,192.342819214,2071
GD4,1,13,rcp85,JJA,1,126.149459839,2072
GD4,1,13,rcp85,JJA,1,90.9346160889,2073
GD4,1,13,rcp85,JJA,1,156.167037964,2075
GD4,1,13,rcp85,JJA,1,184.989303589,2076
GD4,1,13,rcp85,JJA,1,144.208053589,2077
GD4,1,13,rcp85,JJA,1,116.991256714,2080
GD4,1,13,rcp85,JJA,1,46.2744598389,2081
GD4,1,13,rcp85,JJA,1,380.397506714,2082
GD4,1,13,rcp85,JJA,1,198.198287964,2083
GD4,1,13,rcp85,JJA,1,197.608444214,2084
GD4,1,13,rcp85,JJA,1,225.833053589,2085
GD4,1,13,rcp85,JJA,1,152.510787964,2086
GD4,1,13,rcp85,JJA,1,134.795944214,2087
GD4,1,13,rcp85,JJA,1,227.946334839,2088
GD4,1,13,rcp85,JJA,1,39.6572723389,2089
GD4,1,13,rcp85,JJA,1,213.473678589,2090
GD4,1,13,rcp85,JJA,1,79.9404754639,2091
GD4,1,13,rcp85,JJA,1,467.165084839,2092
GD4,1,13,rcp85,JJA,1,199.108444214,2093
GD4,1,13,rcp85,JJA,1,109.784225464,2094
GD4,1,13,rcp85,JJA,1,108.545944214,2095
GD4,1,13,rcp85,JJA,1,163.956100464,2096
GD4,1,13,rcp85,JJA,1,168.948287964,2097
GD4,1,13,rcp85,JJA,1,137.588912964,2098
GD4,1,13,rcp85,JJA,1,10.2998504639,2099
GD4,1,13,rcp85,JJA,1,124.891647339,2100
GD4,1,13,rcp85,JJA,2,140.033294678,2040
GD4,1,13,rcp85,JJA,2,8.32235717773,2049
GD4,1,13,rcp85,JJA,2,138.029388428,2053
GD4,1,13,rcp85,JJA,2,44.8418884277,2054
GD4,1,13,rcp85,JJA,2,96.9414978027,2055
GD4,1,13,rcp85,JJA,2,181.599700928,2060
GD4,1,13,rcp85,JJA,2,71.6465759277,2061
GD4,1,13,rcp85,JJA,2,66.7325134277,2063
GD4,1,13,rcp85,JJA,2,98.9102478027,2064
GD4,1,13,rcp85,JJA,2,81.1641540527,2069
GD4,1,13,rcp85,JJA,2,80.3457946777,2070
GD4,1,13,rcp85,JJA,2,92.9551696777,2071
GD4,1,13,rcp85,JJA,2,26.7618103027,2072
GD4,1,13,rcp85,JJA,2,56.7793884277,2075
GD4,1,13,rcp85,JJA,2,85.6016540527,2076
GD4,1,13,rcp85,JJA,2,44.8204040527,2077
GD4,1,13,rcp85,JJA,2,17.6036071777,2080
GD4,1,13,rcp85,JJA,2,281.009857178,2082
GD4,1,13,rcp85,JJA,2,98.8106384277,2083
GD4,1,13,rcp85,JJA,2,98.2207946777,2084
GD4,1,13,rcp85,JJA,2,126.445404053,2085
GD4,1,13,rcp85,JJA,2,53.1231384277,2086
GD4,1,13,rcp85,JJA,2,35.4082946777,2087
GD4,1,13,rcp85,JJA,2,128.558685303,2088
GD4,1,13,rcp85,JJA,2,114.086029053,2090
GD4,1,13,rcp85,JJA,2,367.777435303,2092
GD4,1,13,rcp85,JJA,2,99.7207946777,2093
GD4,1,13,rcp85,JJA,2,10.3965759277,2094
GD4,1,13,rcp85,JJA,2,9.15829467773,2095
GD4,1,13,rcp85,JJA,2,64.5684509277,2096
GD4,1,13,rcp85,JJA,2,69.5606384277,2097
GD4,1,13,rcp85,JJA,2,38.2012634277,2098
GD4,1,13,rcp85,JJA,2,25.5039978027,2100
GD4,OBS Safran,4,rcp85,MAM,1,150.422851562,1981
GD4,OBS Safran,4,rcp85,MAM,1,650.874023438,1989
GD4,OBS Safran,4,rcp85,MAM,1,1156.04199219,1997
GD4,OBS Safran,4,rcp85,MAM,1,206.129882812,2003
GD4,OBS Safran,4,rcp85,MAM,1,515.678710938,2011
GD4,OBS Safran,4,rcp85,MAM,1,601.737304688,2012
GD4,1,4,rcp85,MAM,1,413.924804688,1981
GD4,1,4,rcp85,MAM,1,12.0166015625,1982
GD4,1,4,rcp85,MAM,1,276.709960938,1983
GD4,1,4,rcp85,MAM,1,620.426757812,1985
GD4,1,4,rcp85,MAM,1,1133.53027344,1987
GD4,1,4,rcp85,MAM,1,1572.39746094,1995
GD4,1,4,rcp85,MAM,1,417.874023438,1996
GD4,1,4,rcp85,MAM,1,848.018554688,1999
GD4,1,4,rcp85,MAM,1,714.932617188,2000
GD4,1,4,rcp85,MAM,1,1396.32324219,2010
GD4,1,4,rcp85,MAM,1,1040.97753906,2012
GD4,1,4,rcp85,MAM,1,386.870117188,2016
GD4,1,4,rcp85,MAM,1,400.737304688,2017
GD4,1,4,rcp85,MAM,1,177.098632812,2025
GD4,1,4,rcp85,MAM,1,577.672851562,2026
GD4,1,4,rcp85,MAM,1,393.889648438,2027
GD4,1,4,rcp85,MAM,1,1927.85644531,2028
GD4,1,4,rcp85,MAM,1,1317.86425781,2029
GD4,1,4,rcp85,MAM,1,489.938476562,2032
GD4,1,4,rcp85,MAM,1,441.307617188,2034
GD4,1,4,rcp85,MAM,1,13.6357421875,2035
GD4,1,4,rcp85,MAM,1,1466.09472656,2036
GD4,1,4,rcp85,MAM,1,1494.95410156,2038
GD4,1,4,rcp85,MAM,1,982.543945312,2041
GD4,1,4,rcp85,MAM,1,949.795898438,2042
GD4,1,4,rcp85,MAM,1,1358.25488281,2043
GD4,1,4,rcp85,MAM,1,1369.43847656,2044
GD4,1,4,rcp85,MAM,1,1461.16113281,2045
GD4,1,4,rcp85,MAM,1,468.633789062,2051
GD4,1,4,rcp85,MAM,1,313.508789062,2053
GD4,1,4,rcp85,MAM,1,945.073242188,2055
GD4,1,4,rcp85,MAM,1,959.372070312,2056
GD4,1,4,rcp85,MAM,1,340.422851562,2058
GD4,1,4,rcp85,MAM,1,2104.86425781,2059
GD4,1,4,rcp85,MAM,1,914.389648438,2060
GD4,1,4,rcp85,MAM,1,177.708007812,2063
GD4,1,4,rcp85,MAM,1,1966.50488281,2064
GD4,1,4,rcp85,MAM,1,431.747070312,2066
GD4,1,4,rcp85,MAM,1,688.211914062,2067
GD4,1,4,rcp85,MAM,1,2051.00292969,2070
GD4,1,4,rcp85,MAM,1,1413.33886719,2072
GD4,1,4,rcp85,MAM,1,554.786132812,2073
GD4,1,4,rcp85,MAM,1,1082.17285156,2074
GD4,1,4,rcp85,MAM,1,579.729492188,2075
GD4,1,4,rcp85,MAM,1,1417.28417969,2077
GD4,1,4,rcp85,MAM,1,1306.06738281,2078
GD4,1,4,rcp85,MAM,1,1186.15527344,2080
GD4,1,4,rcp85,MAM,1,600.858398438,2081
GD4,1,4,rcp85,MAM,1,48.3271484375,2082
GD4,1,4,rcp85,MAM,1,900.905273438,2084
GD4,1,4,rcp85,MAM,1,2078.00292969,2085
GD4,1,4,rcp85,MAM,1,1769.70605469,2086
GD4,1,4,rcp85,MAM,1,2101.42675781,2087
GD4,1,4,rcp85,MAM,1,2039.10058594,2088
GD4,1,4,rcp85,MAM,1,24.0654296875,2089
GD4,1,4,rcp85,MAM,1,474.641601562,2090
GD4,1,4,rcp85,MAM,1,1394.94433594,2091
GD4,1,4,rcp85,MAM,1,1801.83691406,2092
GD4,1,4,rcp85,MAM,1,1769.11816406,2093
GD4,1,4,rcp85,MAM,1,1465.32324219,2094
GD4,1,4,rcp85,MAM,1,365.081054688,2095
GD4,1,4,rcp85,MAM,1,118.100585938,2096
GD4,1,4,rcp85,MAM,1,2096.35253906,2097
GD4,1,4,rcp85,MAM,1,1505.70019531,2098
GD4,1,4,rcp85,MAM,1,1920.25292969,2099
GD4,1,4,rcp85,MAM,1,840.784179688,2100
GD4,1,4,rcp85,MAM,2,81.642578125,1995
GD4,1,4,rcp85,MAM,2,437.1015625,2028
GD4,1,4,rcp85,MAM,2,4.19921875,2038
GD4,1,4,rcp85,MAM,2,614.109375,2059
GD4,1,4,rcp85,MAM,2,475.75,2064
GD4,1,4,rcp85,MAM,2,560.248046875,2070
GD4,1,4,rcp85,MAM,2,587.248046875,2085
GD4,1,4,rcp85,MAM,2,278.951171875,2086
GD4,1,4,rcp85,MAM,2,610.671875,2087
GD4,1,4,rcp85,MAM,2,548.345703125,2088
GD4,1,4,rcp85,MAM,2,311.08203125,2092
GD4,1,4,rcp85,MAM,2,278.36328125,2093
GD4,1,4,rcp85,MAM,2,605.59765625,2097
GD4,1,4,rcp85,MAM,2,14.9453125,2098
GD4,1,4,rcp85,MAM,2,429.498046875,2099
GD4,OBS Safran,14,rcp85,MAM,1,132.604736328,1989
GD4,OBS Safran,14,rcp85,MAM,1,247.141845703,1992
GD4,OBS Safran,14,rcp85,MAM,1,119.440673828,1994
GD4,OBS Safran,14,rcp85,MAM,1,493.682861328,1997
GD4,OBS Safran,14,rcp85,MAM,1,20.6184082031,2002
GD4,OBS Safran,14,rcp85,MAM,1,99.1828613281,2009
GD4,OBS Safran,14,rcp85,MAM,1,294.087158203,2012
GD4,1,14,rcp85,MAM,1,501.825439453,1981
GD4,1,14,rcp85,MAM,1,267.772705078,1985
GD4,1,14,rcp85,MAM,1,477.510986328,1987
GD4,1,14,rcp85,MAM,1,329.930908203,1995
GD4,1,14,rcp85,MAM,1,69.2219238281,1996
GD4,1,14,rcp85,MAM,1,314.534423828,1999
GD4,1,14,rcp85,MAM,1,472.686767578,2000
GD4,1,14,rcp85,MAM,1,237.005126953,2001
GD4,1,14,rcp85,MAM,1,128.885986328,2006
GD4,1,14,rcp85,MAM,1,506.602783203,2010
GD4,1,14,rcp85,MAM,1,489.868408203,2012
GD4,1,14,rcp85,MAM,1,336.178955078,2016
GD4,1,14,rcp85,MAM,1,66.9387207031,2022
GD4,1,14,rcp85,MAM,1,140.643798828,2024
GD4,1,14,rcp85,MAM,1,379.175048828,2025
GD4,1,14,rcp85,MAM,1,423.577392578,2026
GD4,1,14,rcp85,MAM,1,174.645751953,2027
GD4,1,14,rcp85,MAM,1,642.518798828,2028
GD4,1,14,rcp85,MAM,1,63.4680175781,2029
GD4,1,14,rcp85,MAM,1,251.249267578,2035
GD4,1,14,rcp85,MAM,1,564.112548828,2036
GD4,1,14,rcp85,MAM,1,530.229736328,2038
GD4,1,14,rcp85,MAM,1,411.302001953,2041
GD4,1,14,rcp85,MAM,1,119.614501953,2042
GD4,1,14,rcp85,MAM,1,541.973876953,2043
GD4,1,14,rcp85,MAM,1,298.040283203,2044
GD4,1,14,rcp85,MAM,1,287.659423828,2045
GD4,1,14,rcp85,MAM,1,95.8254394531,2047
GD4,1,14,rcp85,MAM,1,143.567626953,2049
GD4,1,14,rcp85,MAM,1,23.4758300781,2050
GD4,1,14,rcp85,MAM,1,40.0324707031,2051
GD4,1,14,rcp85,MAM,1,261.677001953,2055
GD4,1,14,rcp85,MAM,1,500.307861328,2056
GD4,1,14,rcp85,MAM,1,496.286376953,2058
GD4,1,14,rcp85,MAM,1,645.444580078,2059
GD4,1,14,rcp85,MAM,1,694.122314453,2064
GD4,1,14,rcp85,MAM,1,279.733642578,2066
GD4,1,14,rcp85,MAM,1,416.977783203,2067
GD4,1,14,rcp85,MAM,1,797.272705078,2070
GD4,1,14,rcp85,MAM,1,543.548095703,2072
GD4,1,14,rcp85,MAM,1,15.4270019531,2073
GD4,1,14,rcp85,MAM,1,134.624267578,2074
GD4,1,14,rcp85,MAM,1,119.667236328,2076
GD4,1,14,rcp85,MAM,1,566.471923828,2077
GD4,1,14,rcp85,MAM,1,420.954345703,2078
GD4,1,14,rcp85,MAM,1,85.4953613281,2079
GD4,1,14,rcp85,MAM,1,539.260986328,2080
GD4,1,14,rcp85,MAM,1,333.938720703,2082
GD4,1,14,rcp85,MAM,1,95.2707519531,2084
GD4,1,14,rcp85,MAM,1,663.083251953,2085
GD4,1,14,rcp85,MAM,1,625.835205078,2086
GD4,1,14,rcp85,MAM,1,675.630126953,2087
GD4,1,14,rcp85,MAM,1,665.007080078,2088
GD4,1,14,rcp85,MAM,1,212.067626953,2089
GD4,1,14,rcp85,MAM,1,424.823486328,2090
GD4,1,14,rcp85,MAM,1,511.858642578,2091
GD4,1,14,rcp85,MAM,1,683.134033203,2092
GD4,1,14,rcp85,MAM,1,610.255126953,2093
GD4,1,14,rcp85,MAM,1,65.8996582031,2094
GD4,1,14,rcp85,MAM,1,534.069580078,2095
GD4,1,14,rcp85,MAM,1,780.372314453,2097
GD4,1,14,rcp85,MAM,1,617.069580078,2098
GD4,1,14,rcp85,MAM,1,515.958251953,2099
GD4,1,14,rcp85,MAM,1,545.641845703,2100
GD4,OBS Safran,3,rcp85,MAM,1,190.861938477,1981
GD4,OBS Safran,3,rcp85,MAM,1,113.090454102,1989
GD4,OBS Safran,3,rcp85,MAM,1,1375.53381348,1997
GD4,OBS Safran,3,rcp85,MAM,1,162.797485352,2001
GD4,OBS Safran,3,rcp85,MAM,1,189.746704102,2002
GD4,OBS Safran,3,rcp85,MAM,1,516.889282227,2003
GD4,OBS Safran,3,rcp85,MAM,1,475.777954102,2007
GD4,OBS Safran,3,rcp85,MAM,1,157.061157227,2009
GD4,OBS Safran,3,rcp85,MAM,1,1343.60217285,2011
GD4,OBS Safran,3,rcp85,MAM,1,658.207641602,2012
GD4,1,3,rcp85,MAM,1,180.770141602,1975
GD4,1,3,rcp85,MAM,1,269.830688477,1981
GD4,1,3,rcp85,MAM,1,602.342407227,1982
GD4,1,3,rcp85,MAM,1,1720.44006348,1985
GD4,1,3,rcp85,MAM,1,1496.77404785,1987
GD4,1,3,rcp85,MAM,1,1870.65881348,1995
GD4,1,3,rcp85,MAM,1,167.084594727,1996
GD4,1,3,rcp85,MAM,1,1313.51818848,1999
GD4,1,3,rcp85,MAM,1,1575.57873535,2000
GD4,1,3,rcp85,MAM,1,806.815063477,2010
GD4,1,3,rcp85,MAM,1,542.654907227,2012
GD4,1,3,rcp85,MAM,1,34.6607666016,2016
GD4,1,3,rcp85,MAM,1,1342.46154785,2017
GD4,1,3,rcp85,MAM,1,41.3756103516,2022
GD4,1,3,rcp85,MAM,1,852.483032227,2026
GD4,1,3,rcp85,MAM,1,2927.85021973,2028
GD4,1,3,rcp85,MAM,1,1829.75842285,2029
GD4,1,3,rcp85,MAM,1,1782.03186035,2032
GD4,1,3,rcp85,MAM,1,326.006469727,2034
GD4,1,3,rcp85,MAM,1,1755.8717041,2036
GD4,1,3,rcp85,MAM,1,17.0084228516,2037
GD4,1,3,rcp85,MAM,1,2267.02990723,2038
GD4,1,3,rcp85,MAM,1,745.916625977,2041
GD4,1,3,rcp85,MAM,1,758.481079102,2042
GD4,1,3,rcp85,MAM,1,1501.17443848,2043
GD4,1,3,rcp85,MAM,1,1889.08654785,2044
GD4,1,3,rcp85,MAM,1,2668.79943848,2045
GD4,1,3,rcp85,MAM,1,663.815063477,2047
GD4,1,3,rcp85,MAM,1,614.205688477,2049
GD4,1,3,rcp85,MAM,1,631.547485352,2051
GD4,1,3,rcp85,MAM,1,928.736938477,2053
GD4,1,3,rcp85,MAM,1,1544.22131348,2055
GD4,1,3,rcp85,MAM,1,357.186157227,2056
GD4,1,3,rcp85,MAM,1,353.254516602,2057
GD4,1,3,rcp85,MAM,1,3539.69592285,2059
GD4,1,3,rcp85,MAM,1,1197.18225098,2060
GD4,1,3,rcp85,MAM,1,365.180297852,2061
GD4,1,3,rcp85,MAM,1,2159.73693848,2064
GD4,1,3,rcp85,MAM,1,837.758422852,2066
GD4,1,3,rcp85,MAM,1,1034.30529785,2067
GD4,1,3,rcp85,MAM,1,3263.92053223,2070
GD4,1,3,rcp85,MAM,1,1550.51818848,2072
GD4,1,3,rcp85,MAM,1,1011.51818848,2073
GD4,1,3,rcp85,MAM,1,1017.3560791,2074
GD4,1,3,rcp85,MAM,1,1313.76428223,2075
GD4,1,3,rcp85,MAM,1,97.7584228516,2076
GD4,1,3,rcp85,MAM,1,1753.47912598,2077
GD4,1,3,rcp85,MAM,1,1683.28186035,2078
GD4,1,3,rcp85,MAM,1,102.311157227,2079
GD4,1,3,rcp85,MAM,1,954.984985352,2080
GD4,1,3,rcp85,MAM,1,792.072875977,2081
GD4,1,3,rcp85,MAM,1,995.863891602,2082
GD4,1,3,rcp85,MAM,1,1884.21936035,2084
GD4,1,3,rcp85,MAM,1,3405.11975098,2085
GD4,1,3,rcp85,MAM,1,2924.6763916,2086
GD4,1,3,rcp85,MAM,1,3410.75256348,2087
GD4,1,3,rcp85,MAM,1,3540.95959473,2088
GD4,1,3,rcp85,MAM,1,301.951782227,2089
GD4,1,3,rcp85,MAM,1,1002.20178223,2090
GD4,1,3,rcp85,MAM,1,2121.10021973,2091
GD4,1,3,rcp85,MAM,1,2853.1607666,2092
GD4,1,3,rcp85,MAM,1,3015.03186035,2093
GD4,1,3,rcp85,MAM,1,2554.99865723,2094
GD4,1,3,rcp85,MAM,1,662.608032227,2095
GD4,1,3,rcp85,MAM,1,194.385375977,2096
GD4,1,3,rcp85,MAM,1,3628.9107666,2097
GD4,1,3,rcp85,MAM,1,2017.19787598,2098
GD4,1,3,rcp85,MAM,1,2712.29162598,2099
GD4,1,3,rcp85,MAM,1,1100.9107666,2100
GD4,1,3,rcp85,MAM,2,278.583251953,1985
GD4,1,3,rcp85,MAM,2,54.9172363281,1987
GD4,1,3,rcp85,MAM,2,428.802001953,1995
GD4,1,3,rcp85,MAM,2,133.721923828,2000
GD4,1,3,rcp85,MAM,2,1485.9934082,2028
GD4,1,3,rcp85,MAM,2,387.901611328,2029
GD4,1,3,rcp85,MAM,2,340.175048828,2032
GD4,1,3,rcp85,MAM,2,314.014892578,2036
GD4,1,3,rcp85,MAM,2,825.173095703,2038
GD4,1,3,rcp85,MAM,2,59.3176269531,2043
GD4,1,3,rcp85,MAM,2,447.229736328,2044
GD4,1,3,rcp85,MAM,2,1226.94262695,2045
GD4,1,3,rcp85,MAM,2,102.364501953,2055
GD4,1,3,rcp85,MAM,2,2097.83911133,2059
GD4,1,3,rcp85,MAM,2,717.880126953,2064
GD4,1,3,rcp85,MAM,2,1822.0637207,2070
GD4,1,3,rcp85,MAM,2,108.661376953,2072
GD4,1,3,rcp85,MAM,2,311.622314453,2077
GD4,1,3,rcp85,MAM,2,241.425048828,2078
GD4,1,3,rcp85,MAM,2,442.362548828,2084
GD4,1,3,rcp85,MAM,2,1963.26293945,2085
GD4,1,3,rcp85,MAM,2,1482.81958008,2086
GD4,1,3,rcp85,MAM,2,1968.89575195,2087
GD4,1,3,rcp85,MAM,2,2099.1027832,2088
GD4,1,3,rcp85,MAM,2,679.243408203,2091
GD4,1,3,rcp85,MAM,2,1411.30395508,2092
GD4,1,3,rcp85,MAM,2,1573.17504883,2093
GD4,1,3,rcp85,MAM,2,1113.1418457,2094
GD4,1,3,rcp85,MAM,2,2187.05395508,2097
GD4,1,3,rcp85,MAM,2,575.341064453,2098
GD4,1,3,rcp85,MAM,2,1270.43481445,2099
GD4,OBS Safran,1,rcp85,MAM,1,1038.04187012,1989
GD4,OBS Safran,1,rcp85,MAM,1,56.7723388672,1994
GD4,OBS Safran,1,rcp85,MAM,1,1123.81335449,1997
GD4,OBS Safran,1,rcp85,MAM,1,72.8934326172,1999
GD4,OBS Safran,1,rcp85,MAM,1,111.912963867,2000
GD4,OBS Safran,1,rcp85,MAM,1,142.098510742,2007
GD4,OBS Safran,1,rcp85,MAM,1,544.473510742,2011
GD4,OBS Safran,1,rcp85,MAM,1,931.233276367,2012
GD4,1,1,rcp85,MAM,1,69.8953857422,1980
GD4,1,1,rcp85,MAM,1,509.504760742,1981
GD4,1,1,rcp85,MAM,1,169.942260742,1983
GD4,1,1,rcp85,MAM,1,149.088745117,1985
GD4,1,1,rcp85,MAM,1,1338.74304199,1987
GD4,1,1,rcp85,MAM,1,1345.82507324,1995
GD4,1,1,rcp85,MAM,1,607.092651367,1996
GD4,1,1,rcp85,MAM,1,517.748901367,1999
GD4,1,1,rcp85,MAM,1,808.496948242,2000
GD4,1,1,rcp85,MAM,1,1545.21960449,2010
GD4,1,1,rcp85,MAM,1,864.489135742,2012
GD4,1,1,rcp85,MAM,1,904.588745117,2016
GD4,1,1,rcp85,MAM,1,541.889526367,2017
GD4,1,1,rcp85,MAM,1,218.202026367,2024
GD4,1,1,rcp85,MAM,1,739.760620117,2025
GD4,1,1,rcp85,MAM,1,827.702026367,2026
GD4,1,1,rcp85,MAM,1,914.121948242,2027
GD4,1,1,rcp85,MAM,1,2035.48522949,2028
GD4,1,1,rcp85,MAM,1,1548.95593262,2029
GD4,1,1,rcp85,MAM,1,217.418823242,2032
GD4,1,1,rcp85,MAM,1,555.977416992,2034
GD4,1,1,rcp85,MAM,1,381.244995117,2035
GD4,1,1,rcp85,MAM,1,1664.85632324,2036
GD4,1,1,rcp85,MAM,1,1230.95202637,2038
GD4,1,1,rcp85,MAM,1,1470.03991699,2041
GD4,1,1,rcp85,MAM,1,1252.51257324,2042
GD4,1,1,rcp85,MAM,1,1537.88562012,2043
GD4,1,1,rcp85,MAM,1,1128.70202637,2044
GD4,1,1,rcp85,MAM,1,1200.35632324,2045
GD4,1,1,rcp85,MAM,1,364.510620117,2047
GD4,1,1,rcp85,MAM,1,303.414916992,2048
GD4,1,1,rcp85,MAM,1,828.911010742,2051
GD4,1,1,rcp85,MAM,1,177.295776367,2053
GD4,1,1,rcp85,MAM,1,1298.06921387,2055
GD4,1,1,rcp85,MAM,1,1534.24890137,2056
GD4,1,1,rcp85,MAM,1,90.5125732422,2057
GD4,1,1,rcp85,MAM,1,857.512573242,2058
GD4,1,1,rcp85,MAM,1,2239.00280762,2059
GD4,1,1,rcp85,MAM,1,1054.91296387,2060
GD4,1,1,rcp85,MAM,1,50.2547607422,2061
GD4,1,1,rcp85,MAM,1,704.955932617,2063
GD4,1,1,rcp85,MAM,1,2117.76062012,2064
GD4,1,1,rcp85,MAM,1,695.094604492,2066
GD4,1,1,rcp85,MAM,1,1142.75866699,2067
GD4,1,1,rcp85,MAM,1,2172.90319824,2070
GD4,1,1,rcp85,MAM,1,1606.12585449,2072
GD4,1,1,rcp85,MAM,1,107.108276367,2073
GD4,1,1,rcp85,MAM,1,1262.67858887,2074
GD4,1,1,rcp85,MAM,1,572.893432617,2075
GD4,1,1,rcp85,MAM,1,78.5809326172,2076
GD4,1,1,rcp85,MAM,1,1762.81335449,2077
GD4,1,1,rcp85,MAM,1,1541.36413574,2078
GD4,1,1,rcp85,MAM,1,1259.00280762,2080
GD4,1,1,rcp85,MAM,1,803.012573242,2081
GD4,1,1,rcp85,MAM,1,234.416870117,2082
GD4,1,1,rcp85,MAM,1,1200.12194824,2084
GD4,1,1,rcp85,MAM,1,2145.19812012,2085
GD4,1,1,rcp85,MAM,1,1885.83874512,2086
GD4,1,1,rcp85,MAM,1,2159.23913574,2087
GD4,1,1,rcp85,MAM,1,2100.26843262,2088
GD4,1,1,rcp85,MAM,1,73.5906982422,2089
GD4,1,1,rcp85,MAM,1,809.108276367,2090
GD4,1,1,rcp85,MAM,1,1485.55358887,2091
GD4,1,1,rcp85,MAM,1,1942.15319824,2092
GD4,1,1,rcp85,MAM,1,1849.78601074,2093
GD4,1,1,rcp85,MAM,1,1539.06335449,2094
GD4,1,1,rcp85,MAM,1,719.444213867,2095
GD4,1,1,rcp85,MAM,1,316.229370117,2096
GD4,1,1,rcp85,MAM,1,2124.10632324,2097
GD4,1,1,rcp85,MAM,1,1731.22351074,2098
GD4,1,1,rcp85,MAM,1,1966.44226074,2099
GD4,1,1,rcp85,MAM,1,1435.65515137,2100
GD4,1,1,rcp85,MAM,2,369.989990234,2028
GD4,1,1,rcp85,MAM,2,573.507568359,2059
GD4,1,1,rcp85,MAM,2,452.265380859,2064
GD4,1,1,rcp85,MAM,2,507.407958984,2070
GD4,1,1,rcp85,MAM,2,97.3181152344,2077
GD4,1,1,rcp85,MAM,2,479.702880859,2085
GD4,1,1,rcp85,MAM,2,220.343505859,2086
GD4,1,1,rcp85,MAM,2,493.743896484,2087
GD4,1,1,rcp85,MAM,2,434.773193359,2088
GD4,1,1,rcp85,MAM,2,276.657958984,2092
GD4,1,1,rcp85,MAM,2,184.290771484,2093
GD4,1,1,rcp85,MAM,2,458.611083984,2097
GD4,1,1,rcp85,MAM,2,65.7282714844,2098
GD4,1,1,rcp85,MAM,2,300.947021484,2099
GD4,OBS Safran,11,rcp85,MAM,1,960.143371582,1997
GD4,OBS Safran,11,rcp85,MAM,1,152.127746582,2001
GD4,OBS Safran,11,rcp85,MAM,1,242.957824707,2002
