Index,Model,Region,Scenario,Sigma,Value,Year
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2229.87548828,2061
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,872.445800781,2062
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2395.41455078,2063
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2463.99267578,2067
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,7605.37548828,2068
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,3210.96142578,2069
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2037.34423828,2070
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,93.0473632812,2071
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,3953.19580078,2072
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,6771.85986328,2074
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2378.77392578,2075
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,4386.40673828,2076
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,4526.60205078,2077
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,3072.64111328,2078
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2004.86767578,2079
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2619.90673828,2080
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1970.60205078,2081
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,630.992675781,2082
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2409.51611328,2083
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,6193.00830078,2084
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,476.633300781,2085
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,700.578613281,2086
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,3613.98486328,2089
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2371.28955078,2090
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2908.93017578,2091
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,5842.66455078,2093
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1278.27392578,2095
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,6492.78955078,2096
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,4994.69580078,2097
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,3439.85986328,2098
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1869.53955078,2099
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,4969.20361328,2100
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,2358.24316406,1995
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,641.336914062,2023
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,341.563476562,2024
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,213.883789062,2026
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,526.196289062,2027
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,1128.36035156,2030
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,260.071289062,2033
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,471.165039062,2044
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,1159.31347656,2045
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,1973.11035156,2046
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,1496.21972656,2049
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,2427.99316406,2055
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,662.360351562,2056
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,4751.79003906,2068
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,357.375976562,2069
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,1099.61035156,2072
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,3918.27441406,2074
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,1532.82128906,2076
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,1673.01660156,2077
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,219.055664062,2078
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,3339.42285156,2084
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,760.399414062,2089
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,55.3447265625,2091
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,2989.07910156,2093
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,3639.20410156,2096
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,2141.11035156,2097
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,586.274414062,2098
GD4,MetEir-ECEARTH_RACMO22E,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,2115.61816406,2100
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1989.10205078,1997
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1782.55517578,2011
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,318.109863281,2013
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2351.43017578,2015
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1875.71923828,2018
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,631.516113281,2020
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,4001.51611328,2021
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1823.73486328,2024
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,4203.63330078,2026
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2852.17236328,2027
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2624.74267578,2030
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2486.55517578,2031
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1968.13330078,2036
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,549.148925781,2037
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1499.81298828,2038
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,6568.50830078,2039
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,4324.84423828,2040
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1278.96142578,2041
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2068.29736328,2042
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,3464.01611328,2043
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,5396.21142578,2045
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,3241.50830078,2048
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2893.57861328,2049
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1555.95361328,2050
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1259.36767578,2051
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2403.65673828,2052
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1104.52392578,2054
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,5235.27392578,2055
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2743.48486328,2056
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,5059.63330078,2057
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2331.46923828,2058
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,4281.75830078,2061
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,8102.26611328,2062
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,5804.20361328,2063
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,3397.47705078,2065
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,5477.08642578,2066
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,711.172363281,2067
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,5546.27392578,2068
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,3546.32861328,2069
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1562.79736328,2070
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2477.35986328,2071
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,5067.87548828,2072
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,4918.50048828,2073
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,4095.70361328,2074
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,6833.08642578,2075
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,3409.35205078,2076
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1204.56298828,2077
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,4925.43798828,2078
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,673.555175781,2079
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,5301.77392578,2080
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,5658.00048828,2081
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,4.71923828125,2082
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,4136.73486328,2083
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,4153.48486328,2084
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,641.336425781,2085
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,6283.33642578,2086
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,4094.40673828,2087
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,4667.20361328,2088
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,5642.87548828,2089
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1992.74267578,2090
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,5136.98486328,2091
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2522.06298828,2092
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,4990.31298828,2093
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,5555.59423828,2094
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,3906.94580078,2095
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,5245.94580078,2096
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1043.71923828,2097
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,5647.25830078,2098
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,1147.93066406,2021
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,1350.04785156,2026
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,3714.92285156,2039
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,1471.25878906,2040
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,610.430664062,2043
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,2542.62597656,2045
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,387.922851562,2048
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,39.9931640625,2049
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,2381.68847656,2055
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,2206.04785156,2057
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,1428.17285156,2061
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,5248.68066406,2062
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,2950.61816406,2063
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,543.891601562,2065
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,2623.50097656,2066
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,2692.68847656,2068
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,692.743164062,2069
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,2214.29003906,2072
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,2064.91503906,2073
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,1242.11816406,2074
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,3979.50097656,2075
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,555.766601562,2076
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,2071.85253906,2078
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,2448.18847656,2080
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,2804.41503906,2081
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,1283.14941406,2083
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,1299.89941406,2084
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,3429.75097656,2086
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,1240.82128906,2087
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,1813.61816406,2088
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,2789.29003906,2089
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,2283.39941406,2091
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,2136.72753906,2093
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,2702.00878906,2094
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,1053.36035156,2095
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,2392.36035156,2096
GD4,MOHC-HadGEM2-ES_RCA4,Languedoc-Roussillon et Midi-Pyrénées,rcp45,2,2793.67285156,2098
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,185.781738281,1980
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,567.945800781,1995
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,251.828613281,1998
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1355.96923828,2007
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,3014.20361328,2011
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,774.031738281,2016
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1598.54736328,2024
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2149.54736328,2025
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,3216.14892578,2030
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,591.078613281,2031
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,261.055175781,2032
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1440.76611328,2033
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2631.04736328,2034
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1193.98486328,2035
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2243.32080078,2036
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,3004.39892578,2037
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2604.97705078,2038
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1793.21923828,2039
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1431.20361328,2040
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,3075.74267578,2042
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1224.97705078,2043
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,58.1176757812,2045
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1003.73486328,2049
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1454.51611328,2050
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1877.02392578,2052
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,4231.53955078,2053
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,5221.03173828,2055
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2769.03955078,2056
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2075.47705078,2057
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,3231.96142578,2058
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2591.82080078,2060
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2592.89892578,2061
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,4330.89892578,2062
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2461.59423828,2063
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,3383.82861328,2065
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,4917.25830078,2067
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,246.930175781,2068
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1189.67236328,2069
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2123.53955078,2071
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1340.16455078,2072
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,5504.64892578,2074
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,3134.66455078,2075
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,2190.90673828,2076
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,4869.06298828,2077
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,420.461425781,2079
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,3415.19580078,2080
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,3645.85205078,2081
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,3240.60986328,2083
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,4515.62548828,2087
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,4086.19580078,2088
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,5884.29736328,2089
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,1862.73486328,2090
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,4708.87548828,2091
GD4,MPI-ESM-LR_CCLM4-8-17,Languedoc-Roussillon et Midi-Pyrénées,rcp45,1,140.422363281,2092
